TS;com.samsung.health.heart_rate.heart_rate
2020-09-02 18:50:29.341;88.0
2020-06-13 17:41:31.590;83.0
2020-09-09 17:40:29.308;86.0
2020-09-02 19:40:29.301;89.0
2020-08-26 16:40:29.223;77.0
2020-09-02 20:50:51.160;79.0
2020-09-09 18:10:35.819;90.0
2020-09-02 21:40:31.748;76.0
2020-09-09 19:10:52.746;96.0
2020-09-02 22:30:29.316;68.0
2020-08-26 18:20:29.277;80.0
2020-09-10 03:30:29.346;98.0
2020-09-02 23:50:29.287;67.0
2020-06-13 18:40:29.240;96.0
2020-09-03 00:50:29.277;67.0
2020-09-10 05:50:29.291;69.0
2020-08-26 21:50:29.336;78.0
2020-06-13 19:50:29.297;83.0
2020-09-03 01:30:29.315;70.0
2020-09-10 06:00:29.291;72.0
2020-06-13 20:20:29.282;87.0
2020-09-03 02:40:29.251;66.0
2020-09-10 08:50:36.831;91.0
2020-06-13 21:00:29.329;83.0
2020-08-26 22:50:29.362;74.0
2020-09-03 03:22:09.370;81.0
2020-06-13 22:50:29.306;74.0
2020-09-03 04:00:29.319;72.0
2020-06-13 23:50:29.286;67.0
2020-09-03 05:50:29.283;68.0
2020-08-26 23:50:29.274;72.0
2020-09-03 06:50:52.157;82.0
2020-06-14 00:50:29.342;68.0
2020-09-03 11:10:29.299;104.0
2020-08-03 00:50:29.291;75.0
2020-08-27 00:50:29.262;63.0
2020-09-10 11:30:39.898;92.0
2020-09-24 23:50:29.282;64.0
2020-08-03 01:50:29.244;67.0
2020-08-27 01:50:29.306;68.0
2020-09-25 00:50:29.288;68.0
2020-09-20 10:10:29.325;82.0
2020-09-25 01:50:29.240;65.0
2020-09-20 11:10:29.292;89.0
2020-09-20 12:20:29.310;83.0
2020-08-27 02:50:29.213;64.0
2020-09-20 13:40:54.584;94.0
2020-09-25 02:50:29.334;57.0
2020-08-27 03:10:46.686;59.0
2020-08-03 02:42:17.308;69.0
2020-06-26 06:00:00.000;71.0
2020-08-27 04:40:29.312;67.0
2020-09-20 16:21:11.355;82.0
2020-08-03 04:10:29.241;66.0
2020-08-27 05:40:29.322;66.0
2020-09-25 03:40:29.236;62.0
2020-09-20 17:20:29.242;82.0
2020-06-26 07:21:33.366;131.0
2020-08-03 05:40:29.255;64.0
2020-08-27 06:10:29.361;63.0
2020-09-20 20:40:29.337;86.0
2020-08-03 06:40:29.295;67.0
2020-08-27 09:31:45.431;86.0
2020-09-25 04:40:29.343;71.0
2020-06-26 09:30:29.269;81.0
2020-09-20 21:50:29.327;72.0
2020-08-03 07:40:29.328;83.0
2020-08-27 10:20:29.300;74.0
2020-09-20 22:30:29.263;76.0
2020-08-27 12:00:54.647;82.0
2020-09-25 05:50:29.320;64.0
2020-06-26 11:30:54.719;76.0
2020-08-27 13:50:29.317;74.0
2020-08-03 09:50:29.305;77.0
2020-08-27 14:30:29.274;94.0
2020-09-25 06:21:11.938;73.0
2020-09-20 23:40:29.309;79.0
2020-06-26 12:41:46.633;77.0
2020-08-27 15:43:05.942;90.0
2020-09-25 08:30:44.801;69.0
2020-08-03 10:41:05.145;92.0
2020-08-03 11:00:33.521;111.0
2020-08-27 16:50:29.298;79.0
2020-08-03 12:40:29.295;87.0
2020-08-27 17:20:54.674;80.0
2020-09-25 09:30:55.130;83.0
2020-08-03 13:40:28.723;77.0
2020-08-27 18:10:29.311;80.0
2020-08-03 14:30:29.255;77.0
2020-08-03 15:30:29.337;79.0
2020-09-25 11:10:54.745;77.0
2020-08-03 16:40:29.240;77.0
2020-08-03 18:30:29.300;79.0
2020-09-25 12:10:49.754;88.0
2020-08-03 19:50:40.178;91.0
2020-09-21 00:50:29.259;65.0
2020-08-27 19:50:29.243;74.0
2020-09-25 13:50:51.865;74.0
2020-09-21 01:30:29.250;75.0
2020-09-25 14:00:29.255;77.0
2020-09-21 02:30:29.326;73.0
2020-06-26 14:20:58.529;81.0
2020-09-21 03:40:55.959;82.0
2020-06-26 15:51:27.163;83.0
2020-09-21 04:40:49.642;84.0
2020-06-26 16:50:29.318;82.0
2020-09-21 05:40:29.324;74.0
2020-08-03 20:32:12.220;78.0
2020-07-01 16:00:00.000;88.0
2020-06-26 17:50:29.324;74.0
2020-09-21 06:40:29.271;92.0
2020-06-26 18:50:29.320;82.0
2020-09-21 07:30:29.328;86.0
2020-08-03 21:50:29.289;70.0
2020-06-26 19:50:29.306;81.0
2020-09-21 11:20:49.712;93.0
2020-06-26 20:21:51.513;87.0
2020-09-21 13:30:29.329;86.0
2020-08-03 22:40:29.313;73.0
2020-09-21 14:30:38.401;92.0
2020-08-15 06:50:29.303;71.0
2020-07-01 17:51:23.920;85.0
2020-09-21 16:20:29.245;81.0
2020-08-15 07:43:15.573;84.0
2020-08-03 23:40:29.257;68.0
2020-09-21 17:50:31.317;106.0
2020-08-15 08:30:29.335;93.0
2020-09-21 18:10:29.321;87.0
2020-08-15 10:50:29.302;88.0
2020-08-04 00:50:29.290;68.0
2020-09-21 20:40:29.284;81.0
2020-08-15 13:21:04.389;107.0
2020-09-21 21:50:29.303;69.0
2020-08-15 15:40:29.235;83.0
2020-08-04 01:50:29.268;74.0
2020-09-21 22:50:29.248;73.0
2020-08-15 16:50:29.391;81.0
2020-09-21 23:50:29.321;73.0
2020-09-25 16:40:29.305;71.0
2020-08-27 20:00:49.629;81.0
2020-09-22 00:50:29.277;67.0
2020-09-25 17:30:29.330;69.0
2020-09-22 01:50:29.272;70.0
2020-09-25 18:10:29.316;79.0
2020-09-22 02:50:35.164;63.0
2020-09-25 19:50:29.327;72.0
2020-09-22 03:40:29.261;68.0
2020-09-25 20:30:29.243;70.0
2020-09-22 04:20:29.346;78.0
2020-09-25 21:50:29.297;69.0
2020-08-15 17:20:29.259;81.0
2020-08-04 02:40:29.324;72.0
2020-09-22 05:40:29.280;72.0
2020-09-25 22:50:29.282;84.0
2020-08-27 21:50:29.368;70.0
2020-09-22 06:40:29.276;73.0
2020-09-25 23:30:29.300;81.0
2020-08-04 03:30:29.265;90.0
2020-09-22 11:01:02.185;91.0
2020-08-16 03:50:29.282;78.0
2020-09-26 00:40:29.375;75.0
2020-09-22 14:11:09.642;94.0
2020-08-27 22:50:29.370;54.0
2020-08-04 04:40:29.304;87.0
2020-09-26 01:51:19.925;67.0
2020-09-22 15:40:29.274;85.0
2020-08-04 05:50:29.236;69.0
2020-09-26 02:50:29.264;74.0
2020-08-16 04:20:58.987;74.0
2020-09-22 16:10:29.272;85.0
2020-09-26 03:40:29.354;68.0
2020-08-27 23:51:12.148;71.0
2020-08-04 06:00:29.255;72.0
2020-09-22 17:50:29.343;95.0
2020-09-26 04:30:29.301;77.0
2020-09-22 18:50:29.330;86.0
2020-08-04 07:30:59.572;80.0
2020-07-01 18:30:50.258;92.0
2020-08-16 05:50:29.313;61.0
2020-07-02 07:50:29.248;80.0
2020-08-16 06:50:29.256;64.0
2020-08-04 09:41:13.667;76.0
2020-09-22 19:10:29.334;73.0
2020-07-02 08:50:45.782;82.0
2020-08-16 07:00:29.249;68.0
2020-09-26 05:50:29.323;69.0
2020-07-02 09:30:29.285;83.0
2020-08-16 08:20:29.273;75.0
2020-08-04 11:50:29.322;81.0
2020-09-23 04:50:54.706;76.0
2020-07-02 10:20:29.247;93.0
2020-08-16 12:51:00.333;86.0
2020-08-04 12:20:29.250;91.0
2020-09-23 05:50:29.240;68.0
2020-09-26 06:10:29.351;68.0
2020-07-02 11:20:57.217;83.0
2020-08-16 13:10:54.666;80.0
2020-07-02 14:20:29.248;77.0
2020-08-16 16:20:54.732;74.0
2020-08-28 00:30:29.354;73.0
2020-09-23 06:50:29.258;69.0
2020-09-26 08:10:29.261;90.0
2020-07-02 15:30:29.265;79.0
2020-08-16 17:00:52.223;73.0
2020-09-23 07:40:29.255;73.0
2020-08-28 01:50:29.367;61.0
2020-07-02 16:30:44.504;74.0
2020-08-16 18:40:41.220;88.0
2020-07-02 17:40:29.261;78.0
2020-08-28 02:50:29.218;67.0
2020-09-23 09:50:29.327;84.0
2020-08-16 20:20:29.254;90.0
2020-09-26 09:50:29.340;97.0
2020-07-02 18:20:50.636;78.0
2020-08-28 03:00:29.274;64.0
2020-08-16 21:20:54.643;81.0
2020-09-26 10:10:49.702;97.0
2020-08-28 04:50:29.396;71.0
2020-09-23 11:21:00.419;80.0
2020-07-02 19:30:29.267;81.0
2020-08-16 22:50:29.231;81.0
2020-08-28 05:50:29.291;62.0
2020-08-04 15:50:54.650;109.0
2020-09-26 12:20:29.319;70.0
2020-08-16 23:40:29.244;82.0
2020-09-26 13:50:29.321;82.0
2020-08-28 06:10:29.348;62.0
2020-08-04 16:02:51.946;126.0
2020-09-23 12:50:29.305;83.0
2020-08-28 07:50:29.344;77.0
2020-09-26 14:31:58.964;90.0
2020-09-23 13:00:29.273;84.0
2020-08-05 16:01:02.247;86.0
2020-08-28 08:50:29.356;77.0
2020-09-23 14:10:57.943;84.0
2020-09-26 18:50:29.288;77.0
2020-08-28 09:10:29.311;77.0
2020-08-05 17:00:29.283;82.0
2020-09-23 15:50:29.330;91.0
2020-08-28 10:20:49.731;79.0
2020-08-17 00:50:29.259;77.0
2020-09-23 16:50:29.256;94.0
2020-09-26 19:40:50.150;76.0
2020-08-17 01:30:29.250;69.0
2020-08-05 18:40:29.318;81.0
2020-09-23 17:41:45.931;102.0
2020-08-17 02:40:29.330;72.0
2020-09-23 18:20:29.242;91.0
2020-07-03 07:42:42.330;84.0
2020-09-26 20:40:54.702;76.0
2020-08-17 03:50:29.269;76.0
2020-09-23 19:50:29.288;93.0
2020-09-26 21:50:29.360;79.0
2020-09-26 22:50:29.333;78.0
2020-09-23 20:40:59.984;79.0
2020-08-17 04:50:29.302;69.0
2020-08-05 19:30:29.315;81.0
2020-09-26 23:50:29.330;72.0
2020-08-05 21:50:29.279;73.0
2020-09-27 00:50:29.339;68.0
2020-08-17 05:30:29.232;72.0
2020-09-23 21:50:29.244;67.0
2020-08-05 22:40:29.371;73.0
2020-09-27 01:50:29.334;66.0
2020-09-23 22:30:29.297;69.0
2020-08-05 23:40:46.408;65.0
2020-09-27 02:50:29.319;79.0
2020-08-28 11:41:15.535;85.0
2020-08-06 00:50:29.296;67.0
2020-09-27 03:50:29.345;72.0
2020-07-03 10:10:41.167;89.0
2020-09-23 23:50:29.277;70.0
2020-09-27 04:50:29.352;78.0
2020-08-17 06:50:50.249;74.0
2020-09-24 00:40:29.331;65.0
2020-09-27 05:50:29.252;74.0
2020-07-03 11:50:29.275;90.0
2020-08-17 07:50:29.266;83.0
2020-09-24 01:30:29.279;69.0
2020-08-06 01:40:29.252;75.0
2020-08-17 08:10:29.296;81.0
2020-09-24 02:50:29.306;67.0
2020-08-17 09:11:28.238;90.0
2020-07-03 15:40:45.713;108.0
2020-09-24 03:51:19.002;75.0
2020-08-06 02:50:29.295;66.0
2020-08-17 11:21:00.107;88.0
2020-09-24 04:40:29.300;82.0
2020-08-17 12:50:29.253;83.0
2020-09-24 05:50:29.298;71.0
2020-07-03 16:40:54.734;77.0
2020-08-06 03:50:38.605;68.0
2020-08-17 13:40:29.295;78.0
2020-09-24 06:51:02.266;70.0
2020-07-03 17:40:54.064;82.0
2020-08-17 14:00:29.305;76.0
2020-09-24 07:10:29.299;79.0
2020-09-27 06:40:29.307;74.0
2020-09-24 08:40:58.605;88.0
2020-08-28 12:50:29.289;76.0
2020-09-27 07:40:29.336;77.0
2020-07-03 18:50:29.304;80.0
2020-08-28 13:20:54.670;77.0
2020-09-24 09:50:49.733;86.0
2020-09-27 08:50:47.585;85.0
2020-08-28 14:20:39.685;94.0
2020-09-24 12:50:50.336;85.0
2020-09-27 09:30:29.330;74.0
2020-08-28 16:30:29.336;73.0
2020-09-27 10:21:51.731;84.0
2020-09-24 13:10:29.291;90.0
2020-07-03 19:30:29.329;83.0
2020-09-27 11:50:43.201;83.0
2020-08-29 05:00:29.306;76.0
2020-09-24 15:50:29.283;73.0
2020-09-24 16:40:29.330;77.0
2020-07-03 20:50:35.252;80.0
2020-08-29 06:00:29.247;74.0
2020-09-24 17:20:29.336;78.0
2020-08-29 07:00:29.314;82.0
2020-09-24 18:50:34.072;87.0
2020-08-29 08:50:44.098;74.0
2020-07-03 21:50:29.328;80.0
2020-08-06 04:40:29.289;59.0
2020-09-24 19:41:17.596;89.0
2020-08-17 16:20:29.290;80.0
2020-08-06 05:50:29.292;65.0
2020-09-24 20:50:46.402;70.0
2020-08-17 17:41:21.080;72.0
2020-09-03 12:50:29.362;88.0
2020-08-06 06:21:05.921;80.0
2020-08-17 18:30:44.255;80.0
2020-09-24 21:50:29.277;72.0
2020-08-06 08:50:54.714;82.0
2020-09-24 22:40:29.294;70.0
2020-08-17 19:40:29.289;80.0
2020-08-06 09:40:29.296;71.0
2020-09-03 13:10:37.397;88.0
2020-08-06 10:50:29.308;68.0
2020-10-06 03:51:21.209;78.0
2020-08-06 15:40:29.345;92.0
2020-08-17 20:00:29.285;76.0
2020-09-03 16:41:13.310;82.0
2020-08-06 16:50:49.872;94.0
2020-08-17 21:20:29.317;73.0
2020-08-06 17:50:29.271;84.0
2020-08-06 18:10:29.251;88.0
2020-08-17 22:50:29.307;69.0
2020-08-06 19:40:49.699;80.0
2020-08-06 21:40:29.249;93.0
2020-08-17 23:50:29.289;66.0
2020-10-06 04:50:29.844;81.0
2020-08-18 00:50:29.297;75.0
2020-08-06 22:40:29.295;73.0
2020-09-03 17:40:29.274;85.0
2020-08-18 01:50:29.289;67.0
2020-08-06 23:50:29.291;72.0
2020-08-07 00:50:29.297;72.0
2020-08-18 02:40:29.318;71.0
2020-09-03 18:50:29.287;82.0
2020-08-07 01:50:29.255;73.0
2020-09-27 12:40:29.332;78.0
2020-08-18 03:40:29.291;74.0
2020-08-07 02:50:41.790;73.0
2020-08-18 04:50:29.331;70.0
2020-09-27 13:20:49.934;75.0
2020-09-03 20:50:54.770;76.0
2020-08-07 03:20:42.087;80.0
2020-09-27 14:10:51.400;78.0
2020-08-18 05:50:29.241;67.0
2020-09-27 15:30:29.353;78.0
2020-08-07 04:50:29.384;74.0
2020-09-03 21:50:58.546;78.0
2020-08-18 06:10:29.246;66.0
2020-09-27 16:20:49.593;80.0
2020-09-27 17:00:49.812;91.0
2020-08-19 05:00:29.269;70.0
2020-09-03 22:30:29.304;77.0
2020-09-27 18:20:29.286;76.0
2020-09-03 23:50:59.609;69.0
2020-08-19 06:00:29.262;68.0
2020-09-27 19:50:29.301;76.0
2020-09-27 20:50:29.313;74.0
2020-08-19 07:20:29.316;77.0
2020-09-04 00:40:29.349;72.0
2020-09-27 21:30:29.312;74.0
2020-08-07 05:50:29.307;72.0
2020-08-19 10:40:29.315;82.0
2020-09-04 01:40:29.322;72.0
2020-09-27 22:50:29.292;63.0
2020-08-07 06:50:29.285;68.0
2020-09-04 02:20:29.333;66.0
2020-08-19 11:30:29.286;81.0
2020-08-07 07:50:29.298;68.0
2020-08-19 12:50:33.865;97.0
2020-09-04 03:10:29.259;71.0
2020-08-07 08:40:54.695;72.0
2020-08-07 09:40:52.402;83.0
2020-09-04 04:50:29.286;69.0
2020-08-19 14:10:38.525;100.0
2020-08-07 11:50:29.276;85.0
2020-08-19 15:02:30.074;121.0
2020-09-04 05:50:29.291;65.0
2020-09-27 23:20:29.337;70.0
2020-08-07 13:50:29.283;78.0
2020-08-07 14:10:29.295;76.0
2020-09-28 00:40:29.284;65.0
2020-09-04 06:50:29.306;71.0
2020-08-19 16:50:29.307;81.0
2020-08-07 16:50:29.327;80.0
2020-09-28 01:40:29.360;65.0
2020-08-19 17:20:29.309;86.0
2020-09-04 07:40:54.802;87.0
2020-09-28 02:30:29.355;62.0
2020-08-19 18:10:29.224;78.0
2020-08-07 17:31:37.837;82.0
2020-09-28 03:40:29.345;63.0
2020-08-19 19:00:29.319;80.0
2020-09-04 08:10:29.273;86.0
2020-09-28 04:50:50.787;77.0
2020-08-07 19:30:29.303;85.0
2020-09-28 05:40:36.453;66.0
2020-09-04 09:50:59.618;76.0
2020-08-07 21:50:29.274;85.0
2020-09-28 06:10:29.246;68.0
2020-09-04 11:40:49.732;93.0
2020-09-28 08:50:52.504;86.0
2020-08-07 22:50:29.289;85.0
2020-09-28 09:21:26.526;117.0
2020-09-04 12:01:50.245;90.0
2020-08-07 23:50:29.249;74.0
2020-09-28 14:40:29.344;92.0
2020-08-19 20:00:29.255;80.0
2020-09-28 15:31:02.142;78.0
2020-09-04 13:40:29.287;79.0
2020-08-19 21:30:29.263;71.0
2020-09-28 16:50:29.329;74.0
2020-08-19 22:50:29.226;70.0
2020-09-28 17:50:29.340;85.0
2020-08-19 23:50:29.238;65.0
2020-09-04 14:43:24.057;94.0
2020-08-20 00:40:29.385;68.0
2020-09-28 18:40:29.317;88.0
2020-08-08 00:50:29.239;73.0
2020-09-04 15:10:41.698;77.0
2020-08-20 01:40:29.279;69.0
2020-09-28 19:50:29.283;79.0
2020-08-20 02:50:29.323;63.0
2020-09-28 20:50:29.285;78.0
2020-09-04 16:50:29.297;78.0
2020-08-08 01:50:29.318;69.0
2020-08-20 03:31:26.294;99.0
2020-09-28 21:50:29.325;74.0
2020-08-20 04:53:22.907;87.0
2020-09-04 17:50:29.373;67.0
2020-09-28 22:50:29.327;64.0
2020-08-20 05:40:29.302;74.0
2020-09-28 23:50:29.357;65.0
2020-08-08 02:40:29.319;76.0
2020-09-04 18:40:29.328;79.0
2020-08-20 06:20:55.445;94.0
2020-09-29 00:40:29.322;66.0
2020-09-04 19:31:10.008;79.0
2020-09-29 01:50:29.247;71.0
2020-09-29 02:50:29.267;65.0
2020-08-08 03:50:29.307;71.0
2020-09-04 20:00:30.157;66.0
2020-09-29 03:40:29.326;66.0
2020-09-05 04:50:29.254;71.0
2020-09-29 04:30:29.269;70.0
2020-08-08 04:50:29.325;75.0
2020-09-29 06:11:36.765;88.0
2020-09-05 05:40:29.292;68.0
2020-09-29 07:50:55.829;103.0
2020-09-30 04:30:29.296;72.0
2020-09-05 06:50:29.290;68.0
2020-09-30 05:50:29.275;65.0
2020-08-08 05:10:29.324;70.0
2020-08-29 09:00:00.000;93.0
2020-09-30 06:40:29.346;69.0
2020-09-05 07:00:57.757;79.0
2020-08-29 10:40:29.303;77.0
2020-09-30 07:50:29.310;88.0
2020-08-08 13:00:29.252;82.0
2020-08-29 11:53:00.561;96.0
2020-09-30 09:31:02.937;73.0
2020-09-05 08:20:33.247;108.0
2020-08-29 12:43:13.628;107.0
2020-11-13 09:20:29.285;92.0
2020-09-30 10:50:55.463;85.0
2020-09-05 10:30:54.829;78.0
2020-11-13 10:40:29.275;83.0
2020-09-30 12:41:00.270;87.0
2020-08-08 16:00:29.290;76.0
2020-11-13 12:50:29.252;88.0
2020-09-30 13:30:29.233;90.0
2020-09-05 12:50:49.169;98.0
2020-11-13 13:20:29.317;92.0
2020-11-13 14:30:35.006;103.0
2020-11-13 15:40:49.642;87.0
2020-08-08 17:10:29.290;77.0
2020-11-13 16:50:29.348;83.0
2020-09-05 13:50:29.275;75.0
2020-11-13 17:20:29.322;82.0
2020-10-06 05:00:00.000;67.0
2020-08-08 18:51:26.814;80.0
2020-08-08 19:50:29.327;74.0
2020-11-13 18:30:52.653;80.0
2020-08-08 21:21:22.468;89.0
2020-11-13 19:30:29.260;73.0
2020-09-05 14:10:29.351;79.0
2020-08-09 01:00:29.218;71.0
2020-08-09 02:00:29.320;66.0
2020-09-05 15:10:29.298;74.0
2020-08-09 04:10:29.316;67.0
2020-08-09 05:50:29.313;65.0
2020-09-05 17:10:29.294;78.0
2020-08-09 06:50:29.304;66.0
2020-08-09 07:50:43.619;80.0
2020-09-05 18:30:54.818;84.0
2020-10-12 17:50:29.225;93.0
2020-10-12 18:50:46.158;88.0
2020-09-05 20:50:29.312;78.0
2020-09-05 21:40:29.323;76.0
2020-09-05 22:50:29.262;71.0
2020-09-05 23:41:00.251;68.0
2020-09-06 00:40:29.333;67.0
2020-09-06 01:50:29.265;73.0
2020-09-06 02:22:30.321;69.0
2020-09-06 02:50:39.815;69.0
2020-09-06 03:10:29.290;70.0
2020-09-06 04:50:29.268;72.0
2020-09-06 05:50:29.266;74.0
2020-09-06 06:10:29.272;68.0
2020-09-06 07:50:29.299;77.0
2020-08-20 10:00:00.000;144.0
2020-10-06 06:00:00.000;68.0
2020-09-06 08:10:29.312;74.0
2020-08-20 13:40:54.071;97.0
2020-10-06 11:10:58.561;59.0
2020-09-06 12:50:29.260;77.0
2020-08-20 14:40:29.131;80.0
2020-09-06 14:42:12.827;82.0
2020-08-20 16:30:29.309;82.0
2020-10-06 12:40:29.316;81.0
2020-09-06 15:50:47.858;81.0
2020-09-06 16:30:29.316;78.0
2020-08-20 17:50:29.258;78.0
2020-10-06 13:10:51.365;86.0
2020-09-06 17:00:52.529;80.0
2020-10-06 16:31:09.851;78.0
2020-09-06 18:40:59.579;80.0
2020-10-06 17:31:01.613;78.0
2020-09-06 20:30:50.338;81.0
2020-10-06 18:50:50.402;71.0
2020-09-06 21:40:29.291;83.0
2020-10-06 19:50:59.674;74.0
2020-09-06 22:50:29.278;69.0
2020-10-06 20:10:29.256;71.0
2020-10-06 21:40:29.278;64.0
2020-10-06 22:40:29.263;67.0
2020-10-06 23:50:29.277;66.0
2020-09-06 23:40:48.569;67.0
2020-09-07 00:40:29.307;71.0
2020-09-07 01:50:29.337;68.0
2020-08-20 18:20:29.297;80.0
2020-11-13 19:00:00.000;76.0
2020-10-07 00:50:29.242;67.0
2020-09-07 02:30:29.279;71.0
2020-11-13 20:40:29.267;86.0
2020-10-07 01:50:29.967;62.0
2020-08-20 19:40:30.524;86.0
2020-09-07 03:10:29.327;75.0
2020-10-07 02:40:29.254;64.0
2020-09-07 04:51:17.317;88.0
2020-11-13 21:50:29.246;90.0
2020-08-20 21:30:29.252;75.0
2020-09-07 04:54:30.624;90.0
2020-10-07 03:30:29.240;66.0
2020-08-20 22:30:29.291;70.0
2020-11-13 22:50:29.291;78.0
2020-09-07 04:55:11.876;73.0
2020-10-07 04:40:29.385;67.0
2020-11-13 23:50:39.738;68.0
2020-09-07 05:40:29.303;67.0
2020-08-20 23:50:33.124;64.0
2020-10-07 06:50:58.537;78.0
2020-09-30 14:00:00.000;90.0
2020-09-07 06:50:29.323;74.0
2020-10-07 07:50:29.306;83.0
2020-11-14 00:30:29.281;75.0
2020-09-07 07:20:29.354;84.0
2020-10-12 18:00:00.000;93.0
2020-10-07 08:10:51.133;82.0
2020-11-14 01:30:29.321;70.0
2020-09-07 11:11:03.454;98.0
2020-09-30 15:50:29.289;74.0
2020-08-21 00:50:29.312;68.0
2020-10-07 10:10:51.081;63.0
2020-09-07 12:40:29.316;89.0
2020-08-21 01:51:10.887;67.0
2020-10-07 11:43:03.420;93.0
2020-09-30 16:50:49.751;75.0
2020-09-07 14:40:49.796;77.0
2020-08-21 02:40:29.289;66.0
2020-10-07 12:50:29.236;77.0
2020-09-07 15:23:27.063;103.0
2020-10-07 13:30:29.277;67.0
2020-08-21 03:50:29.268;75.0
2020-09-07 16:40:29.284;85.0
2020-10-07 14:32:24.837;74.0
2020-09-07 17:10:29.366;75.0
2020-09-30 17:30:29.295;76.0
2020-08-21 04:50:29.215;67.0
2020-10-07 16:30:29.295;77.0
2020-11-14 02:30:29.310;69.0
2020-09-07 18:30:29.346;78.0
2020-09-30 18:40:51.056;78.0
2020-09-07 20:50:29.316;79.0
2020-10-07 18:40:53.899;71.0
2020-09-07 21:40:29.355;73.0
2020-11-14 03:40:29.292;70.0
2020-10-07 19:40:51.019;77.0
2020-09-07 22:40:29.306;66.0
2020-10-07 20:50:29.306;74.0
2020-09-07 23:50:29.344;64.0
2020-11-14 04:50:29.305;71.0
2020-10-07 21:40:29.300;75.0
2020-09-08 00:40:29.314;66.0
2020-09-30 19:50:29.333;79.0
2020-10-07 22:10:55.043;69.0
2020-09-30 20:40:29.272;89.0
2020-10-07 23:30:29.276;66.0
2020-11-14 05:10:29.265;67.0
2020-09-30 21:50:29.283;78.0
2020-10-08 00:50:29.220;64.0
2020-09-30 22:30:54.741;68.0
2020-10-08 01:00:29.296;62.0
2020-08-21 05:50:29.259;65.0
2020-09-30 23:50:29.310;69.0
2020-10-08 02:50:29.256;65.0
2020-09-08 01:50:29.357;64.0
2020-10-08 03:40:29.271;71.0
2020-11-14 06:50:29.263;70.0
2020-10-08 04:31:44.137;87.0
2020-11-14 07:50:49.761;94.0
2020-10-01 00:40:29.262;67.0
2020-09-08 02:50:29.323;72.0
2020-10-08 05:00:31.665;74.0
2020-10-08 07:50:29.254;82.0
2020-10-08 08:10:29.250;74.0
2020-11-14 09:20:58.556;96.0
2020-11-14 10:00:49.743;56.0
2020-10-08 10:20:29.250;89.0
2020-09-08 03:51:56.868;83.0
2020-10-01 01:50:29.232;73.0
2020-09-08 04:10:29.789;75.0
2020-10-08 11:50:30.910;85.0
2020-10-01 02:50:29.284;71.0
2020-09-08 05:50:29.288;67.0
2020-10-08 13:30:59.527;87.0
2020-10-01 03:30:29.278;64.0
2020-09-08 06:20:29.320;66.0
2020-10-08 15:40:29.241;80.0
2020-10-01 04:30:29.304;71.0
2020-11-14 12:10:29.282;93.0
2020-10-09 04:40:29.344;73.0
2020-10-09 05:00:29.339;61.0
2020-09-08 07:10:29.354;79.0
2020-10-01 07:20:35.521;90.0
2020-11-14 13:10:42.219;70.0
2020-09-08 10:50:54.771;86.0
2020-11-14 16:50:59.615;87.0
2020-09-08 12:40:29.349;82.0
2020-11-15 07:50:29.297;74.0
2020-11-23 16:50:29.278;77.0
2020-10-09 07:20:29.307;64.0
2020-11-15 08:30:51.961;81.0
2020-11-23 17:40:36.755;71.0
2020-11-15 12:40:29.298;71.0
2020-11-23 18:50:29.292;81.0
2020-10-09 09:30:29.316;76.0
2020-11-15 14:50:29.234;63.0
2020-11-23 19:40:29.316;84.0
2020-11-15 15:40:49.701;86.0
2020-10-09 11:30:29.303;80.0
2020-11-15 16:50:29.325;79.0
2020-11-15 17:50:29.273;87.0
2020-10-09 12:20:29.262;84.0
2020-11-15 18:40:29.314;80.0
2020-10-01 09:30:29.296;76.0
2020-11-15 19:50:54.741;85.0
2020-10-09 15:40:29.311;84.0
2020-11-15 20:30:29.253;89.0
2020-10-09 16:40:50.314;84.0
2020-11-15 21:40:29.313;86.0
2020-10-09 17:11:01.422;103.0
2020-10-12 19:00:00.000;83.0
2020-11-15 22:40:29.331;81.0
2020-10-12 19:50:29.316;83.0
2020-10-09 18:20:58.336;87.0
2020-10-13 12:40:29.271;76.0
2020-10-10 04:50:29.294;88.0
2020-10-01 10:40:29.308;89.0
2020-10-10 05:50:29.264;64.0
2020-10-01 11:42:41.745;81.0
2020-11-15 23:50:29.252;76.0
2020-10-10 06:10:29.324;70.0
2020-10-01 12:42:16.662;97.0
2020-10-10 07:50:50.852;77.0
2020-10-01 13:40:56.110;83.0
2020-10-01 14:20:29.365;84.0
2020-11-16 00:50:29.265;71.0
2020-10-10 08:50:29.276;77.0
2020-10-01 15:50:29.340;70.0
2020-10-10 10:50:29.353;83.0
2020-10-01 16:50:54.706;80.0
2020-10-01 17:50:29.266;77.0
2020-10-10 11:10:54.485;66.0
2020-10-01 19:50:51.396;76.0
2020-10-01 20:50:29.296;71.0
2020-10-01 21:40:29.262;75.0
2020-10-01 22:40:29.268;79.0
2020-10-01 23:50:59.567;64.0
2020-10-02 00:50:29.321;68.0
2020-10-13 13:30:49.977;78.0
2020-11-16 01:40:29.227;67.0
2020-10-02 01:50:29.348;64.0
2020-10-13 14:50:29.288;75.0
2020-10-02 02:30:29.297;69.0
2020-10-13 15:20:29.300;73.0
2020-10-02 03:50:50.363;66.0
2020-10-13 16:40:29.266;76.0
2020-10-02 04:40:50.606;81.0
2020-10-13 17:20:29.291;72.0
